"ID","Size","LastName","FirstName","E.mail.address","ReportDate","Direction","Phone","ReportingSource","District","County_Name","Facility_Type","County","Alignment","Route","Postmile","Species","Gender","Age","Latitude","Longitude","Datum","NearestLandmark","Comments","selected","Posted_On","LastUpdated_On","x_coord","y_coord","StatusOfRoadkill","endangeredSpecies","PostmileR","LON.y","LAT.y"
19206,NA,"","",NA,"5/17/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,106,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.58356,37.87405,"",FALSE,106,-119.452484,38.513701
19208,NA,"","",NA,"5/17/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,110,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.83621,38.16823,"",FALSE,110,-119.500199,38.545887
19210,NA,"","",NA,"12/18/1990","",NA,"",9,"Mono(MNO)","","MNO","",395,116.9,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.79485,38.11691,"",FALSE,116.9,-119.527253,38.641739
19211,NA,"","",NA,"12/27/1990","",NA,"",9,"Mono(MNO)","","MNO","",395,109.9,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.58538,37.87676,"",FALSE,109.9,-119.499643,38.544473
19212,NA,"","",NA,"12/27/1990","",NA,"",9,"Mono(MNO)","","MNO","",395,109.9,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.8436,38.17017,"",FALSE,109.9,-119.499643,38.544473
19214,NA,"","",NA,"1/22/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,103.1,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.86331,38.21683,"",FALSE,103.1,-119.46068,38.477528
19215,NA,"","",NA,"1/23/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,111.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.56288,37.84565,"",FALSE,111.5,-119.507526,38.566389
19216,NA,"","",NA,"1/23/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,111.5,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.56245,37.84331,"",FALSE,111.5,-119.507526,38.566389
19217,NA,"","",NA,"2/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,108,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.84461,38.17216,"",FALSE,108,-119.484141,38.519845
19218,NA,"","",NA,"2/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,112,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.85436,38.1978,"",FALSE,112,-119.510517,38.573217
19219,NA,"","",NA,"2/16/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,117.5,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.84461,38.17216,"",FALSE,117.5,-119.53205,38.649192
19220,NA,"","",NA,"3/1/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,116.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.86298,38.21898,"",FALSE,116.5,-119.524718,38.63632
19221,NA,"","",NA,"3/13/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,118.3,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.5303,37.94442,"",FALSE,118.3,-119.538666,38.6589
19223,NA,"","",NA,"3/13/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,118.3,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.58072,37.8703,"",FALSE,118.3,-119.538666,38.6589
19224,NA,"","",NA,"3/13/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,116,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.83356,38.1681,"",FALSE,116,-119.524257,38.629219
19225,NA,"","",NA,"3/21/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,111,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.84985,38.18214,"",FALSE,111,-119.505163,38.559461
19226,NA,"","",NA,"3/22/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,115.5,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.67954,37.90435,"",FALSE,115.5,-119.521747,38.622344
19227,NA,"","",NA,"3/24/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,120,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.85275,38.19055,"",FALSE,120,-119.547865,38.680355
19229,NA,"","",NA,"3/24/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,120,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.66466,37.90215,"",FALSE,120,-119.547865,38.680355
19231,NA,"","",NA,"3/24/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,120,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.58919,37.87834,"",FALSE,120,-119.547865,38.680355
19236,NA,"","",NA,"3/24/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,120,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.814,38.11829,"",FALSE,120,-119.547865,38.680355
19237,NA,"","",NA,"3/28/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,119.9,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.83299,38.11636,"",FALSE,119.9,-119.548009,38.678851
19242,NA,"","",NA,"3/28/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,95.5,"Deer","U","A","",NA,NA,"SONORA","cat kill","No","","",-119.8544,38.19698,"",FALSE,95.5,-119.445994,38.372466
19243,NA,"","",NA,"4/12/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,112,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.8544,38.19698,"",FALSE,112,-119.510517,38.573217
19244,NA,"","",NA,"4/12/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,112,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.83855,38.12046,"",FALSE,112,-119.510517,38.573217
19246,NA,"","",NA,"4/19/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,115.5,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.83855,38.12046,"",FALSE,115.5,-119.521747,38.622344
19259,NA,"","",NA,"4/19/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,115.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.8317,38.12516,"",FALSE,115.5,-119.521747,38.622344
19260,NA,"","",NA,"4/19/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,115.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.67849,37.90404,"",FALSE,115.5,-119.521747,38.622344
19261,NA,"","",NA,"4/19/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,115.5,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.67849,37.90404,"",FALSE,115.5,-119.521747,38.622344
19262,NA,"","",NA,"5/2/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,113,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.67901,37.9042,"",FALSE,113,-119.514632,38.58722
19263,NA,"","",NA,"5/3/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,112.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.68886,37.90522,"",FALSE,112.5,-119.511759,38.580482
19264,NA,"","",NA,"5/3/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,112.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.63526,37.8937,"",FALSE,112.5,-119.511759,38.580482
19266,NA,"","",NA,"5/7/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,108,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.82668,38.118,"",FALSE,108,-119.484141,38.519845
19267,NA,"","",NA,"5/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,95,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.82668,38.118,"",FALSE,95,-119.443976,38.365226
19269,NA,"","",NA,"5/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,108,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.83372,38.11701,"",FALSE,108,-119.484141,38.519845
19273,NA,"","",NA,"5/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,113,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.8343,38.11805,"",FALSE,113,-119.514632,38.58722
19274,NA,"","",NA,"5/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,95,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.81943,38.11919,"",FALSE,95,-119.443976,38.365226
19279,NA,"","",NA,"5/20/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,82,"Deer","F","A","",NA,NA,"BRIDGEPORT","","No","","",-119.63744,37.89565,"",FALSE,82,-119.306522,38.289408
19280,NA,"","",NA,"5/20/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,82,"Deer","F","A","",NA,NA,"BRIDGEPORT","","No","","",-119.83261,38.11894,"",FALSE,82,-119.306522,38.289408
19282,NA,"","",NA,"5/21/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,81.5,"Deer","F","A","",NA,NA,"BRIDGEPORT","","No","","",-119.83112,38.12084,"",FALSE,81.5,-119.301319,38.283455
19284,NA,"","",NA,"5/21/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,111,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.65177,37.89936,"",FALSE,111,-119.505163,38.559461
19285,NA,"","",NA,"5/28/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,25.5,"Deer","F","A","",NA,NA,"McGEE","","No","","",-119.81672,38.1187,"",FALSE,25.5,-118.910206,37.638759
19286,NA,"","",NA,"5/28/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,81,"Deer","F","A","",NA,NA,"BRIDGEPORT","","No","","",-119.83372,38.11701,"",FALSE,81,-119.294276,38.279815
19288,NA,"","",NA,"5/28/1991","",NA,"",9,"Mono(MNO)","","MNO","",203,7.7,"Deer","M","A","",NA,NA,"McGEE","","No","","",-119.68063,37.90457,"",FALSE,7.7,-118.931399,37.639676
19289,NA,"","",NA,"5/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,11.9,"Deer","F","A","",NA,NA,"McGEE","","No","","",-119.79585,38.1173,"",FALSE,11.9,-118.703786,37.571848
19294,NA,"","",NA,"5/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,17.5,"Deer","F","A","",NA,NA,"McGEE","","No","","",-119.60248,37.88248,"",FALSE,17.5,-118.795918,37.59538
19295,NA,"","",NA,"5/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,14.3,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.60248,37.88248,"",FALSE,14.3,-119.109195,37.877168
19296,NA,"","",NA,"5/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,92.4,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.56284,37.79155,"",FALSE,92.4,-119.435421,38.344754
19302,NA,"","",NA,"5/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,40,"Deer","M","A","",NA,NA,"CRESTVIEW","","No","","",-119.49427,37.83298,"",FALSE,40,-119.049259,37.809336
19304,NA,"","",NA,"5/30/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,59.8,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.67054,37.9027,"",FALSE,59.8,-119.169734,38.068247
19305,NA,"","",NA,"5/30/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,74,"Deer","F","A","",NA,NA,"BRIDGEPORT","","No","","",-119.83144,38.11607,"",FALSE,74,-119.228414,38.222324
19312,NA,"","",NA,"6/1/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,19.5,"Deer","F","A","",NA,NA,"McGEE","","No","","",-119.81672,38.1187,"",FALSE,19.5,-118.810226,37.613329
19313,NA,"","",NA,"6/1/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,24.5,"Deer","M","A","",NA,NA,"McGEE","","No","","",-119.81672,38.1187,"",FALSE,24.5,-118.894543,37.636732
19314,NA,"","",NA,"6/4/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,42,"Deer","M","A","",NA,NA,"LEE VINING","","No","","",-119.82877,38.11656,"",FALSE,42,-119.071407956522,37.8305639565217
19315,NA,"","",NA,"6/4/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,41,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.82877,38.11656,"",FALSE,41,-119.061081043478,37.8196756086957
19316,NA,"","",NA,"6/4/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,53,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.83144,38.11607,"",FALSE,53,-119.134872,37.975862
19317,NA,"","",NA,"6/4/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,54,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.83283,38.12715,"",FALSE,54,-119.141388,37.989564
19318,NA,"","",NA,"6/10/1991","",NA,"",9,"Mono(MNO)","","MNO","",203,8.4,"Deer","M","A","",NA,NA,"McGEE","","No","","",-119.83394,38.13336,"",FALSE,8.4,-118.919385,37.640668
19319,NA,"","",NA,"6/10/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,94.5,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.83394,38.13336,"",FALSE,94.5,-119.444425,38.35789
19320,NA,"","",NA,"6/10/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,95,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.83356,38.1681,"",FALSE,95,-119.443976,38.365226
19321,NA,"","",NA,"6/10/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,35.5,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.84006,38.12219,"",FALSE,35.5,-119.001367,37.766014
19322,NA,"","",NA,"6/14/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,20,"Deer","F","A","",NA,NA,"McGEE","","No","","",-119.84006,38.12219,"",FALSE,20,-118.817545,37.616762
19325,NA,"","",NA,"6/17/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,19.9,"Deer","F","A","",NA,NA,"McGEE","","No","","",-119.83372,38.11701,"",FALSE,19.9,-118.81595,37.616342
19326,NA,"","",NA,"6/17/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,19.9,"Deer","U","J","",NA,NA,"McGEE","","No","","",-119.83602,38.15221,"",FALSE,19.9,-118.81595,37.616342
19327,NA,"","",NA,"6/24/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,116,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.83602,38.15221,"",FALSE,116,-119.524257,38.629219
19328,NA,"","",NA,"6/24/1991","",NA,"",9,"Mono(MNO)","","MNO","",108,14,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.85492,38.20124,"",FALSE,14,-119.468374,38.3569
19330,NA,"","",NA,"6/26/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,88,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.8544,38.19698,"",FALSE,88,-119.361871,38.348468
19331,NA,"","",NA,"7/1/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,99,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.84606,38.1745,"",FALSE,99,-119.447574,38.42113
19332,NA,"","",NA,"7/1/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,89.5,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.5592,37.79484,"",FALSE,89.5,-119.388543,38.349753
19333,NA,"","",NA,"7/2/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,36,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",NA,NA,"",FALSE,36,-119.007909,37.770789
19335,NA,"","",NA,"7/2/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,30.1,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.55222,37.83172,"",FALSE,30.1,-118.949988,37.700642
19337,NA,"","",NA,"7/3/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,28.5,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.83453,38.16412,"",FALSE,28.5,-118.939673,37.678143
19338,NA,"","",NA,"7/3/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,70.5,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.83505,38.16206,"",FALSE,70.5,-119.199088,38.184666
19340,NA,"","",NA,"7/3/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,95.2,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.84461,38.17216,"",FALSE,95.2,-119.444247,38.368232
19341,NA,"","",NA,"7/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,59.5,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.84722,38.17599,"",FALSE,59.5,-119.168363,38.063702
19343,NA,"","",NA,"7/8/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,81,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.512,37.81895,"",FALSE,81,-119.294276,38.279815
19344,NA,"","",NA,"7/15/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,49.5,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.84906,38.18013,"",FALSE,49.5,-119.100752,37.936941
19345,NA,"","",NA,"7/18/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,96,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.84906,38.18013,"",FALSE,96,-119.44984,38.37886
19347,NA,"","",NA,"7/22/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,39,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.52965,37.94228,"",FALSE,39,-119.040673,37.797359
19348,NA,"","",NA,"7/22/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,95.2,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.85149,38.18635,"",FALSE,95.2,-119.444247,38.368232
19350,NA,"","",NA,"7/22/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,95.2,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.52965,37.94228,"",FALSE,95.2,-119.444247,38.368232
19351,NA,"","",NA,"7/23/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,55.5,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.53018,37.94399,"",FALSE,55.5,-119.154543,38.007715
19352,NA,"","",NA,"7/23/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,58.8,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.55717,37.83612,"",FALSE,58.8,-119.165113,38.053046
19353,NA,"","",NA,"7/25/1991","",NA,"",9,"Mono(MNO)","","MNO","",120,8.5,"Deer","M","A","",NA,NA,"LEE VINING","","No","","",-119.55717,37.83612,"",FALSE,8.5,-119.166752,37.930722
19354,NA,"","",NA,"7/25/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,94,"Deer","U","A","",NA,NA,"SONORA","","No","","",-119.55717,37.83612,"",FALSE,94,-119.4493,38.35199
19355,NA,"","",NA,"7/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,3.2,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.52689,37.937,"",FALSE,3.2,-119.080698,37.773323
19356,NA,"","",NA,"7/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,4.1,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.83665,38.1563,"",FALSE,4.1,-119.095885,37.76849
19357,NA,"","",NA,"7/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,8.5,"Deer","F","A","",NA,NA,"CRESATVIEW","","No","","",-119.85149,38.18635,"",FALSE,8.5,-119.117809,37.800894
19358,NA,"","",NA,"7/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,11.2,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.85149,38.18635,"",FALSE,11.2,-119.1225,37.832814
19359,NA,"","",NA,"7/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,71,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.5303,37.94442,"",FALSE,71,-119.205734,38.189191
19360,NA,"","",NA,"7/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,71,"Deer","F","A","",NA,NA,"BRIDGEPORT","","No","","",-119.5303,37.94442,"",FALSE,71,-119.205734,38.189191
19361,NA,"","",NA,"7/30/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,54.5,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.8436,38.17017,"",FALSE,54.5,-119.145159,37.996044
19362,NA,"","",NA,"8/5/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,91.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.84487,38.17301,"",FALSE,91.5,-119.423511,38.354454
19363,NA,"","",NA,"8/5/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,90.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.86298,38.21898,"",FALSE,90.5,-119.406071,38.352938
19364,NA,"","",NA,"8/5/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,96,"Deer","M","A","",NA,NA,"SONORA","","No","","",-119.85574,38.20333,"",FALSE,96,-119.44984,38.37886
19365,NA,"","",NA,"8/12/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,52.5,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.86313,38.21813,"",FALSE,52.5,-119.131337,37.969165
19366,NA,"","",NA,"8/12/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,44,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.50813,37.82378,"",FALSE,44,-119.08542212766,37.8570241914894
19367,NA,"","",NA,"8/12/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,66,"Deer","F","A","",NA,NA,"BRIDGEPORT","","No","","",-119.49427,37.83343,"",FALSE,66,-119.180858,38.121883
19368,NA,"","",NA,"8/14/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,25.5,"Deer","M","A","",NA,NA,"McGEE","","No","","",-119.49427,37.83298,"",FALSE,25.5,-118.910206,37.638759
19369,NA,"","",NA,"8/15/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,29.9,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.84832,38.17799,"",FALSE,29.9,-118.948761,37.697731
19370,NA,"","",NA,"8/19/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,10.1,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.51311,37.82331,"",FALSE,10.1,-119.117683,37.81734
19371,NA,"","",NA,"8/23/1991","",NA,"",9,"Inyo(INY)","","INY","",395,68.5,"Deer","F","A","",NA,NA,"BISHOP","","No","","",NA,NA,"",FALSE,68.5,-118.154722,36.74072
19375,NA,"","",NA,"8/26/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,94,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.63796,37.8958,"",FALSE,94,-119.4493,38.35199
19377,NA,"","",NA,"8/26/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,96,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.61436,37.8829,"",FALSE,96,-119.44984,38.37886
19378,NA,"","",NA,"8/26/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,96,"Deer","U","J","",NA,NA,"SONORA","","No","","",-119.82483,38.11961,"",FALSE,96,-119.44984,38.37886
19379,NA,"","",NA,"8/26/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,65,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.59078,37.87876,"",FALSE,65,-119.177289,38.107799
19381,NA,"","",NA,"8/27/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,6.2,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.83171,38.12007,"",FALSE,6.2,-119.125389,37.770205
19382,NA,"","",NA,"8/28/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,57.3,"Deer","F","A","",NA,NA,"LEE VINING","","No","","",-119.54509,37.80507,"",FALSE,57.3,-119.156849,38.032605
19383,NA,"","",NA,"8/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,64.5,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.83323,38.11819,"",FALSE,64.5,-119.178325,38.100582
19384,NA,"","",NA,"8/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",108,14.5,"Deer","M","J","",NA,NA,"SONORA","","No","","",-119.84499,38.12295,"",FALSE,14.5,-119.462363,38.351541
19389,NA,"","",NA,"8/29/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,10.8,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.83665,38.1563,"",FALSE,10.8,-119.121911,37.826727
19390,NA,"","",NA,"9/3/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,60.5,"Deer","U","A","",NA,NA,"BRIDGEPORT","","No","","",-119.85149,38.18635,"",FALSE,60.5,-119.164549,38.077425
19391,NA,"","",NA,"9/3/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,84,"Deer","M","A","",NA,NA,"BRIDGEPORT","","No","","",-119.85149,38.18635,"",FALSE,84,-119.314285,38.319323
19392,NA,"","",NA,"9/4/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,1,"Deer","M","A","",NA,NA,"CRESTVIEW","","No","","",-119.85149,38.18635,"",FALSE,1,-119.061872,37.799889
19393,NA,"","",NA,"9/4/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,10,"Deer","U","J","",NA,NA,"CRESTVIEW","","No","","",-119.85149,38.18635,"",FALSE,10,-119.116414,37.816465
19394,NA,"","",NA,"9/9/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,52.5,"Deer","M","A","",NA,NA,"LEE VINING","","No","","",-119.85652,38.20673,"",FALSE,52.5,-119.131337,37.969165
19395,NA,"","",NA,"9/9/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,93.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.84577,38.17412,"",FALSE,93.5,-119.452881,38.34538
19396,NA,"","",NA,"9/10/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,92,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.8436,38.17017,"",FALSE,92,-119.429772,38.348597
19397,NA,"","",NA,"9/12/1991","",NA,"",9,"Inyo(INY)","","INY","",6,3.8,"Deer","M","A","",NA,NA,"BISHOP","","No","","",-119.8544,38.19698,"",FALSE,3.8,-118.354923,37.398913
19398,NA,"","",NA,"9/12/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,20.4,"Deer","F","A","",NA,NA,"McGEE","","No","","",-119.85574,38.20333,"",FALSE,20.4,-118.82397,37.618487
19399,NA,"","",NA,"9/16/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,94.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.86894,38.20923,"",FALSE,94.5,-119.444425,38.35789
19400,NA,"","",NA,"9/16/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,108,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.84801,38.17714,"",FALSE,108,-119.484141,38.519845
19401,NA,"","",NA,"9/16/1991","",NA,"",9,"Mono(MNO)","","MNO","",395,98.5,"Deer","F","A","",NA,NA,"SONORA","","No","","",-119.84722,38.17599,"",FALSE,98.5,-119.450596,38.414331
19402,NA,"","",NA,"9/17/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,11,"Deer","F","A","",NA,NA,"CRESTVIEW","","No","","",-119.85392,38.19482,"",FALSE,11,-119.122374,37.829759
19403,NA,"","",NA,"9/17/1991","",NA,"",9,"Mono(MNO)","","MNO","",158,1,"Deer","M","A","",NA,NA,"CRESTVIEW","","No","","",-119.83895,38.16801,"",FALSE,1,-119.061872,37.799889
